cont_title,dma,cont_recog_start_time,cont_recog_end_time,show_name,genre,overview
Yellowstone,Atlanta,11/16/22 0:58,11/16/22 0:59,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
Yellowstone,Davenport-R.Island-Moline,11/16/22 0:29,11/16/22 0:59,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
Yellowstone,Indianapolis,11/16/22 0:02,11/16/22 0:04,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
The Five,Greensboro-H.Point-W.Salem,11/16/22 0:52,11/16/22 0:59,The Five,News,the five is an american talk show on fox news channel featuring a rotating panel of contributors who discuss current political issues and pop culture the show premiered in july 2011 replacing the glenn beck program and airs on weekdays at 500 pm et with replays at 200 am et    on october 3 2011 after successful ratings and high popularity fox news announced that the five would become the permanent 5pm series as the program was previously announced to last only during the summer    the five is currently the secondmostwatched program in all of cable news in the united states placing only behind the oreilly factor
Yellowstone,Greensboro-H.Point-W.Salem,11/16/22 0:04,11/16/22 0:36,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
Yellowstone,Indianapolis,11/16/22 0:26,11/16/22 0:28,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
The Five,Billings,11/16/22 0:00,11/16/22 0:12,The Five,News,the five is an american talk show on fox news channel featuring a rotating panel of contributors who discuss current political issues and pop culture the show premiered in july 2011 replacing the glenn beck program and airs on weekdays at 500 pm et with replays at 200 am et    on october 3 2011 after successful ratings and high popularity fox news announced that the five would become the permanent 5pm series as the program was previously announced to last only during the summer    the five is currently the secondmostwatched program in all of cable news in the united states placing only behind the oreilly factor
Friends,Los Angeles,11/16/22 0:47,11/16/22 0:47,Friends,Drama,Six young people from New York City on their own and struggling to survive in the real world find the companionship comfort and support they get from each other to be the perfect antidote to the pressures of life
The Five,Waco-Temple-Bryan,11/16/22 0:15,11/16/22 0:15,The Five,News,the five is an american talk show on fox news channel featuring a rotating panel of contributors who discuss current political issues and pop culture the show premiered in july 2011 replacing the glenn beck program and airs on weekdays at 500 pm et with replays at 200 am et    on october 3 2011 after successful ratings and high popularity fox news announced that the five would become the permanent 5pm series as the program was previously announced to last only during the summer    the five is currently the secondmostwatched program in all of cable news in the united states placing only behind the oreilly factor
Yellowstone,Ft. Wayne,11/16/22 0:47,11/16/22 0:48,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
Friends,New Orleans,11/16/22 0:05,11/16/22 0:30,Friends,Drama,Six young people from New York City on their own and struggling to survive in the real world find the companionship comfort and support they get from each other to be the perfect antidote to the pressures of life
Friends,Grand Rapids-Kalmzoo-B.Crk,11/16/22 0:00,11/16/22 0:00,Friends,Drama,Six young people from New York City on their own and struggling to survive in the real world find the companionship comfort and support they get from each other to be the perfect antidote to the pressures of life
Yellowstone,Detroit,11/16/22 0:30,11/16/22 0:30,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
Yellowstone,Minneapolis-St. Paul,11/16/22 0:00,11/16/22 0:11,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
Yellowstone,Indianapolis,11/16/22 0:29,11/16/22 0:31,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
Yellowstone,Chicago,11/16/22 0:00,11/16/22 0:59,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
The Five,New York,11/16/22 0:15,11/16/22 0:15,The Five,News,the five is an american talk show on fox news channel featuring a rotating panel of contributors who discuss current political issues and pop culture the show premiered in july 2011 replacing the glenn beck program and airs on weekdays at 500 pm et with replays at 200 am et    on october 3 2011 after successful ratings and high popularity fox news announced that the five would become the permanent 5pm series as the program was previously announced to last only during the summer    the five is currently the secondmostwatched program in all of cable news in the united states placing only behind the oreilly factor
Yellowstone,Indianapolis,11/16/22 0:05,11/16/22 0:07,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
Yellowstone,Indianapolis,11/16/22 0:00,11/16/22 0:00,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
Yellowstone,Rochester NY,11/16/22 0:13,11/16/22 0:14,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
Yellowstone,Indianapolis,11/16/22 0:18,11/16/22 0:22,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
Friends,Sacramnto-Stkton-Modesto,11/16/22 0:33,11/16/22 0:59,Friends,Drama,Six young people from New York City on their own and struggling to survive in the real world find the companionship comfort and support they get from each other to be the perfect antidote to the pressures of life
Yellowstone,Roanoke-Lynchburg,11/16/22 0:00,11/16/22 0:11,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
Yellowstone,Oklahoma City,11/16/22 0:22,11/16/22 0:59,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
The Five,Greensboro-H.Point-W.Salem,11/16/22 0:38,11/16/22 0:42,The Five,News,the five is an american talk show on fox news channel featuring a rotating panel of contributors who discuss current political issues and pop culture the show premiered in july 2011 replacing the glenn beck program and airs on weekdays at 500 pm et with replays at 200 am et    on october 3 2011 after successful ratings and high popularity fox news announced that the five would become the permanent 5pm series as the program was previously announced to last only during the summer    the five is currently the secondmostwatched program in all of cable news in the united states placing only behind the oreilly factor
Yellowstone,Billings,11/16/22 0:55,11/16/22 0:59,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
Yellowstone,Phoenix (Prescott),11/16/22 0:13,11/16/22 0:59,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
Yellowstone,Greensboro-H.Point-W.Salem,11/16/22 0:42,11/16/22 0:59,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
The White Lotus,Los Angeles,11/16/22 0:36,11/16/22 0:48,The White Lotus,Animation,Follow the exploits of various guests and employees at an exclusive tropical resort over the span of a week as with each passing day a darker complexity emerges in these pictureperfect travelers the hotels cheerful employees and the idyllic locale itself
The Five,Syracuse,11/16/22 0:00,11/16/22 0:01,The Five,News,the five is an american talk show on fox news channel featuring a rotating panel of contributors who discuss current political issues and pop culture the show premiered in july 2011 replacing the glenn beck program and airs on weekdays at 500 pm et with replays at 200 am et    on october 3 2011 after successful ratings and high popularity fox news announced that the five would become the permanent 5pm series as the program was previously announced to last only during the summer    the five is currently the secondmostwatched program in all of cable news in the united states placing only behind the oreilly factor
Friends,New Orleans,11/16/22 0:33,11/16/22 0:59,Friends,Drama,Six young people from New York City on their own and struggling to survive in the real world find the companionship comfort and support they get from each other to be the perfect antidote to the pressures of life
Yellowstone,Indianapolis,11/16/22 0:00,11/16/22 0:00,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
Friends,Youngstown,11/16/22 0:00,11/16/22 0:14,Friends,Drama,Six young people from New York City on their own and struggling to survive in the real world find the companionship comfort and support they get from each other to be the perfect antidote to the pressures of life
Yellowstone,,11/16/22 0:00,11/16/22 0:59,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
Yellowstone,Colorado Springs-Pueblo,11/16/22 0:00,11/16/22 0:59,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
The Five,Sacramnto-Stkton-Modesto,11/16/22 0:45,11/16/22 0:52,The Five,News,the five is an american talk show on fox news channel featuring a rotating panel of contributors who discuss current political issues and pop culture the show premiered in july 2011 replacing the glenn beck program and airs on weekdays at 500 pm et with replays at 200 am et    on october 3 2011 after successful ratings and high popularity fox news announced that the five would become the permanent 5pm series as the program was previously announced to last only during the summer    the five is currently the secondmostwatched program in all of cable news in the united states placing only behind the oreilly factor
The White Lotus,San Antonio,11/16/22 0:35,11/16/22 0:59,The White Lotus,Animation,Follow the exploits of various guests and employees at an exclusive tropical resort over the span of a week as with each passing day a darker complexity emerges in these pictureperfect travelers the hotels cheerful employees and the idyllic locale itself
Yellowstone,,11/16/22 0:00,11/16/22 0:36,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
Yellowstone,Houston,11/16/22 0:00,11/16/22 0:59,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
Yellowstone,Sacramnto-Stkton-Modesto,11/16/22 0:56,11/16/22 0:58,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
Yellowstone,Cleveland-Akron (Canton),11/16/22 0:00,11/16/22 0:17,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
Yellowstone,Ft. Wayne,11/16/22 0:00,11/16/22 0:47,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
Yellowstone,Cleveland-Akron (Canton),11/16/22 0:27,11/16/22 0:59,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
The Five,Louisville,11/16/22 0:11,11/16/22 0:53,The Five,News,the five is an american talk show on fox news channel featuring a rotating panel of contributors who discuss current political issues and pop culture the show premiered in july 2011 replacing the glenn beck program and airs on weekdays at 500 pm et with replays at 200 am et    on october 3 2011 after successful ratings and high popularity fox news announced that the five would become the permanent 5pm series as the program was previously announced to last only during the summer    the five is currently the secondmostwatched program in all of cable news in the united states placing only behind the oreilly factor
Friends,Youngstown,11/16/22 0:44,11/16/22 0:54,Friends,Drama,Six young people from New York City on their own and struggling to survive in the real world find the companionship comfort and support they get from each other to be the perfect antidote to the pressures of life
Yellowstone,Bakersfield,11/16/22 0:13,11/16/22 0:40,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
The Five,Indianapolis,11/16/22 0:41,11/16/22 0:48,The Five,News,the five is an american talk show on fox news channel featuring a rotating panel of contributors who discuss current political issues and pop culture the show premiered in july 2011 replacing the glenn beck program and airs on weekdays at 500 pm et with replays at 200 am et    on october 3 2011 after successful ratings and high popularity fox news announced that the five would become the permanent 5pm series as the program was previously announced to last only during the summer    the five is currently the secondmostwatched program in all of cable news in the united states placing only behind the oreilly factor
Yellowstone,Wilkes Barre-Scranton-Hztn,11/16/22 0:18,11/16/22 0:26,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
Yellowstone,Detroit,11/16/22 0:59,11/16/22 0:59,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
The White Lotus,Dallas-Ft. Worth,11/16/22 0:18,11/16/22 0:19,The White Lotus,Animation,Follow the exploits of various guests and employees at an exclusive tropical resort over the span of a week as with each passing day a darker complexity emerges in these pictureperfect travelers the hotels cheerful employees and the idyllic locale itself
Friends,Los Angeles,11/16/22 0:00,11/16/22 0:00,Friends,Drama,Six young people from New York City on their own and struggling to survive in the real world find the companionship comfort and support they get from each other to be the perfect antidote to the pressures of life
Friends,Chico-Redding,11/16/22 0:01,11/16/22 0:30,Friends,Drama,Six young people from New York City on their own and struggling to survive in the real world find the companionship comfort and support they get from each other to be the perfect antidote to the pressures of life
Friends,,11/16/22 0:33,11/16/22 0:59,Friends,Drama,Six young people from New York City on their own and struggling to survive in the real world find the companionship comfort and support they get from each other to be the perfect antidote to the pressures of life
Yellowstone,West Palm Beach-Ft. Pierce,11/16/22 0:17,11/16/22 0:59,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
Friends,Los Angeles,11/16/22 0:00,11/16/22 0:14,Friends,Drama,Six young people from New York City on their own and struggling to survive in the real world find the companionship comfort and support they get from each other to be the perfect antidote to the pressures of life
Friends,Phoenix (Prescott),11/16/22 0:40,11/16/22 0:40,Friends,Drama,Six young people from New York City on their own and struggling to survive in the real world find the companionship comfort and support they get from each other to be the perfect antidote to the pressures of life
Yellowstone,Springfield-Holyoke,11/16/22 0:00,11/16/22 0:41,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
Yellowstone,Atlanta,11/16/22 0:14,11/16/22 0:22,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
The Five,Buffalo,11/16/22 0:56,11/16/22 0:57,The Five,News,the five is an american talk show on fox news channel featuring a rotating panel of contributors who discuss current political issues and pop culture the show premiered in july 2011 replacing the glenn beck program and airs on weekdays at 500 pm et with replays at 200 am et    on october 3 2011 after successful ratings and high popularity fox news announced that the five would become the permanent 5pm series as the program was previously announced to last only during the summer    the five is currently the secondmostwatched program in all of cable news in the united states placing only behind the oreilly factor
The Five,San Antonio,11/16/22 0:47,11/16/22 0:47,The Five,News,the five is an american talk show on fox news channel featuring a rotating panel of contributors who discuss current political issues and pop culture the show premiered in july 2011 replacing the glenn beck program and airs on weekdays at 500 pm et with replays at 200 am et    on october 3 2011 after successful ratings and high popularity fox news announced that the five would become the permanent 5pm series as the program was previously announced to last only during the summer    the five is currently the secondmostwatched program in all of cable news in the united states placing only behind the oreilly factor
Yellowstone,Las Vegas,11/16/22 0:00,11/16/22 0:59,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
Yellowstone,Tampa-St. Pete (Sarasota),11/16/22 0:00,11/16/22 0:21,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
Yellowstone,Harrisburg-Lncstr-Leb-York,11/16/22 0:00,11/16/22 0:31,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
The Five,Philadelphia,11/16/22 0:38,11/16/22 0:38,The Five,News,the five is an american talk show on fox news channel featuring a rotating panel of contributors who discuss current political issues and pop culture the show premiered in july 2011 replacing the glenn beck program and airs on weekdays at 500 pm et with replays at 200 am et    on october 3 2011 after successful ratings and high popularity fox news announced that the five would become the permanent 5pm series as the program was previously announced to last only during the summer    the five is currently the secondmostwatched program in all of cable news in the united states placing only behind the oreilly factor
Yellowstone,Portland Or,11/16/22 0:29,11/16/22 0:30,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
Friends,,11/16/22 0:08,11/16/22 0:30,Friends,Drama,Six young people from New York City on their own and struggling to survive in the real world find the companionship comfort and support they get from each other to be the perfect antidote to the pressures of life
Friends,Chico-Redding,11/16/22 0:00,11/16/22 0:01,Friends,Drama,Six young people from New York City on their own and struggling to survive in the real world find the companionship comfort and support they get from each other to be the perfect antidote to the pressures of life
Yellowstone,Birmingham (Ann and Tusc),11/16/22 0:29,11/16/22 0:59,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
The Five,New York,11/16/22 0:36,11/16/22 0:59,The Five,News,the five is an american talk show on fox news channel featuring a rotating panel of contributors who discuss current political issues and pop culture the show premiered in july 2011 replacing the glenn beck program and airs on weekdays at 500 pm et with replays at 200 am et    on october 3 2011 after successful ratings and high popularity fox news announced that the five would become the permanent 5pm series as the program was previously announced to last only during the summer    the five is currently the secondmostwatched program in all of cable news in the united states placing only behind the oreilly factor
Friends,Los Angeles,11/16/22 0:16,11/16/22 0:30,Friends,Drama,Six young people from New York City on their own and struggling to survive in the real world find the companionship comfort and support they get from each other to be the perfect antidote to the pressures of life
The Five,Lima,11/16/22 0:36,11/16/22 0:42,The Five,News,the five is an american talk show on fox news channel featuring a rotating panel of contributors who discuss current political issues and pop culture the show premiered in july 2011 replacing the glenn beck program and airs on weekdays at 500 pm et with replays at 200 am et    on october 3 2011 after successful ratings and high popularity fox news announced that the five would become the permanent 5pm series as the program was previously announced to last only during the summer    the five is currently the secondmostwatched program in all of cable news in the united states placing only behind the oreilly factor
Yellowstone,Gainesville,11/16/22 0:00,11/16/22 0:16,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
Friends,Los Angeles,11/16/22 0:33,11/16/22 0:59,Friends,Drama,Six young people from New York City on their own and struggling to survive in the real world find the companionship comfort and support they get from each other to be the perfect antidote to the pressures of life
Yellowstone,Portland Or,11/16/22 0:45,11/16/22 0:56,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
Friends,Cleveland-Akron (Canton),11/16/22 0:00,11/16/22 0:30,Friends,Drama,Six young people from New York City on their own and struggling to survive in the real world find the companionship comfort and support they get from each other to be the perfect antidote to the pressures of life
The Five,,11/16/22 0:07,11/16/22 0:14,The Five,News,the five is an american talk show on fox news channel featuring a rotating panel of contributors who discuss current political issues and pop culture the show premiered in july 2011 replacing the glenn beck program and airs on weekdays at 500 pm et with replays at 200 am et    on october 3 2011 after successful ratings and high popularity fox news announced that the five would become the permanent 5pm series as the program was previously announced to last only during the summer    the five is currently the secondmostwatched program in all of cable news in the united states placing only behind the oreilly factor
Yellowstone,Flint-Saginaw-Bay City,11/16/22 0:08,11/16/22 0:08,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
The Five,San Francisco-Oak-San Jose,11/16/22 0:29,11/16/22 0:29,The Five,News,the five is an american talk show on fox news channel featuring a rotating panel of contributors who discuss current political issues and pop culture the show premiered in july 2011 replacing the glenn beck program and airs on weekdays at 500 pm et with replays at 200 am et    on october 3 2011 after successful ratings and high popularity fox news announced that the five would become the permanent 5pm series as the program was previously announced to last only during the summer    the five is currently the secondmostwatched program in all of cable news in the united states placing only behind the oreilly factor
Yellowstone,Washington DC (Hagrstwn),11/16/22 0:00,11/16/22 0:21,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
Yellowstone,San Francisco-Oak-San Jose,11/16/22 0:45,11/16/22 0:57,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
The Five,Flint-Saginaw-Bay City,11/16/22 0:52,11/16/22 0:52,The Five,News,the five is an american talk show on fox news channel featuring a rotating panel of contributors who discuss current political issues and pop culture the show premiered in july 2011 replacing the glenn beck program and airs on weekdays at 500 pm et with replays at 200 am et    on october 3 2011 after successful ratings and high popularity fox news announced that the five would become the permanent 5pm series as the program was previously announced to last only during the summer    the five is currently the secondmostwatched program in all of cable news in the united states placing only behind the oreilly factor
Yellowstone,Champaign&Sprngfld-Decatur,11/16/22 0:21,11/16/22 0:59,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
Yellowstone,Columbus OH,11/16/22 0:00,11/16/22 0:30,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
The Rachel Maddow Show,Chicago,11/16/22 0:27,11/16/22 0:33,The Rachel Maddow Show,News,the rachel maddow show is a daily news and opinion television program that airs on msnbc running in the 900 pm et timeslot it is hosted by rachel maddow who gained popularity with her frequent appearances as a liberal pundit on various msnbc programs it is based on her former radio show of the same name the show debuted on september 8 2008
Yellowstone,Atlanta,11/16/22 0:14,11/16/22 0:14,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
The Five,West Palm Beach-Ft. Pierce,11/16/22 0:00,11/16/22 0:33,The Five,News,the five is an american talk show on fox news channel featuring a rotating panel of contributors who discuss current political issues and pop culture the show premiered in july 2011 replacing the glenn beck program and airs on weekdays at 500 pm et with replays at 200 am et    on october 3 2011 after successful ratings and high popularity fox news announced that the five would become the permanent 5pm series as the program was previously announced to last only during the summer    the five is currently the secondmostwatched program in all of cable news in the united states placing only behind the oreilly factor
Yellowstone,Atlanta,11/16/22 0:04,11/16/22 0:13,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
The Five,Dallas-Ft. Worth,11/16/22 0:15,11/16/22 0:22,The Five,News,the five is an american talk show on fox news channel featuring a rotating panel of contributors who discuss current political issues and pop culture the show premiered in july 2011 replacing the glenn beck program and airs on weekdays at 500 pm et with replays at 200 am et    on october 3 2011 after successful ratings and high popularity fox news announced that the five would become the permanent 5pm series as the program was previously announced to last only during the summer    the five is currently the secondmostwatched program in all of cable news in the united states placing only behind the oreilly factor
Friends,Los Angeles,11/16/22 0:25,11/16/22 0:39,Friends,Drama,Six young people from New York City on their own and struggling to survive in the real world find the companionship comfort and support they get from each other to be the perfect antidote to the pressures of life
Yellowstone,Pittsburgh,11/16/22 0:02,11/16/22 0:50,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
Yellowstone,Nashville,11/16/22 0:02,11/16/22 0:48,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
Yellowstone,Jacksonville,11/16/22 0:21,11/16/22 0:59,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
Yellowstone,Wilmington,11/16/22 0:00,11/16/22 0:59,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
Yellowstone,Knoxville,11/16/22 0:23,11/16/22 0:59,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
The Five,Little Rock-Pine Bluff,11/16/22 0:18,11/16/22 0:18,The Five,News,the five is an american talk show on fox news channel featuring a rotating panel of contributors who discuss current political issues and pop culture the show premiered in july 2011 replacing the glenn beck program and airs on weekdays at 500 pm et with replays at 200 am et    on october 3 2011 after successful ratings and high popularity fox news announced that the five would become the permanent 5pm series as the program was previously announced to last only during the summer    the five is currently the secondmostwatched program in all of cable news in the united states placing only behind the oreilly factor
The Five,Washington DC (Hagrstwn),11/16/22 0:35,11/16/22 0:40,The Five,News,the five is an american talk show on fox news channel featuring a rotating panel of contributors who discuss current political issues and pop culture the show premiered in july 2011 replacing the glenn beck program and airs on weekdays at 500 pm et with replays at 200 am et    on october 3 2011 after successful ratings and high popularity fox news announced that the five would become the permanent 5pm series as the program was previously announced to last only during the summer    the five is currently the secondmostwatched program in all of cable news in the united states placing only behind the oreilly factor
Yellowstone,Johnstown-Altoona-St Colge,11/16/22 0:00,11/16/22 0:08,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
The Five,Indianapolis,11/16/22 0:39,11/16/22 0:42,The Five,News,the five is an american talk show on fox news channel featuring a rotating panel of contributors who discuss current political issues and pop culture the show premiered in july 2011 replacing the glenn beck program and airs on weekdays at 500 pm et with replays at 200 am et    on october 3 2011 after successful ratings and high popularity fox news announced that the five would become the permanent 5pm series as the program was previously announced to last only during the summer    the five is currently the secondmostwatched program in all of cable news in the united states placing only behind the oreilly factor
Yellowstone,New York,11/16/22 0:22,11/16/22 0:59,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
Yellowstone,Houston,11/16/22 0:31,11/16/22 0:59,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
